Opportunity_ID,Target
11322,0.9084085478286277
11323,0.8054540954997768
11324,0.8687925793832099
11325,0.010479073026885444
11326,0.009502031286926171
11327,0.012813538635447763
11328,0.7750010009460667
11329,0.008095601574982791
11330,0.018649945100557952
11331,0.1500162651262672
11332,0.7649837485440995
11333,0.9594034867431557
11334,0.9594034867431557
11335,0.905012532419195
11336,0.21980870869592106
11337,0.6008263068342805
11338,0.4721323171886801
11339,0.32963206676702406
11340,0.05722347633102198
11341,0.01397953647118888
11342,0.8050888944170103
11343,0.8820024141881969
11344,0.5911574649684989
11345,0.6417565063674032
11346,0.0010995440367103093
11347,0.6018432506565551
11348,0.8676122959520844
11349,0.7117182656425816
11350,0.009871571403877621
11351,0.007216243835516889
11352,0.8624417058702482
11353,0.6915406277682283
11354,0.002805430319770874
11355,0.016654480245729908
11356,0.4786203966112348
11357,0.9033295769782689
11358,0.018171496394125963
11359,0.000752845513411704
11360,0.2517665222496819
11361,0.6947589006054521
11362,0.7168520273101099
11363,0.0038791262491627565
11364,0.002605793810246948
11365,0.9048840943569856
11366,0.960551870355056
11367,0.01792778709841758
11368,0.8486554240842807
11369,0.010409447000084615
11370,0.778990788736915
11371,0.7798845611122698
11372,0.8503774153729565
11373,0.013680601546692595
11374,0.15097101724615003
11375,0.35117198875172717
11376,0.24325708669758994
11377,0.2505559011619469
11378,0.17176916696681044
11379,0.6947773174728399
11380,0.3179701438587639
11381,0.801801631723768
11382,0.6553354805018576
11383,0.9782968317137187
11384,0.9773423186892904
11385,0.010601669039464245
11386,0.7065088985030706
11387,0.2038166632882027
11388,0.8376404412801004
11389,0.001572257619800177
11390,0.0064269545116181215
11391,0.0064269545116181215
11392,0.0064269545116181215
11393,0.9299213069736875
11394,0.9221814985209157
11395,0.5034562617525344
11396,0.7957657272285305
11397,0.28941291874455133
11398,0.3821656203291942
11399,0.6320139168681286
11400,0.8458399655198308
11401,0.7096994399182314
11402,0.42748325437962653
11403,0.041285110100560574
11404,0.14255921761680768
11405,0.14255921761680768
11406,0.0029699834666833125
11407,0.6773114987448687
11408,0.8729133824143499
11409,0.1779058561590402
11410,0.2669113436385966
11411,0.6444177464235168
11412,0.7597032632445434
11413,0.7753279244228536
11414,0.8734927919250298
11415,0.008718012671461106
11416,0.6915925064765079
11417,0.7029329641760217
11418,0.23926650072218603
11419,0.8152686907689051
11420,0.35046228301288207
11421,0.004916156289253348
11422,0.006030513499908241
11423,0.5822244626658609
11424,0.7424465100279886
11425,0.5640502206646029
11426,0.6868678034945084
11427,0.6606992371285401
11428,0.0048890106692114355
11429,0.0048890106692114355
11430,0.00412534817667265
11431,0.008032001748530138
11432,0.008032001748530138
11433,0.011383985226288362
11434,0.011383985226288362
11435,0.738074987413794
11436,0.03648955825012379
11437,0.035025548582888644
11438,0.044100040455601786
11439,0.9000388352431768
11440,0.8179433582054525
11441,0.5588500580125704
11442,0.014118386204977407
11443,0.3591848282805524
11444,0.22870631574843914
11445,0.861036593198515
11446,0.9100884499541768
11447,0.006511892572073075
11448,0.005519830570733464
11449,0.0030939669044572904
11450,0.4220648883050653
11451,0.344125211703294
11452,0.38990821767475703
11453,0.2342201468036278
11454,0.4058136477833152
11455,0.005169017872904469
11456,0.7355250568582605
11457,0.1351486731348741
11458,0.2126329703005988
11459,0.0013028274443848131
11460,0.0227864042091267
11461,0.2644744682949143
11462,0.4717266512121362
11463,0.162610015196046
11464,0.2513496331435723
11465,0.6510840418431508
11466,0.367618375275768
11467,0.6274953235501108
11468,0.46359781083972407
11469,0.2996932105668739
11470,0.26855305053199363
11471,0.46813804431807526
11472,0.6256583028304854
11473,0.9478314822312313
11474,0.807606706418458
11475,0.7029329641760217
11476,0.637218178903655
11477,0.7846556862964843
11478,0.9743461667424728
11479,0.4488575388095517
11480,0.08723798187813203
11481,0.002058053862329934
11482,0.002058053862329934
11483,0.007217626336453842
11484,0.0018586917558544025
11485,0.012440340478180656
11486,0.02123638362935365
11487,0.0014486151885654275
11488,0.8448458110634401
11489,0.8270077293440458
11490,0.23397798919673252
11491,0.09838413764219789
11492,0.5902075155352245
11493,0.701587363679722
11494,0.059700761430044436
11495,0.18401241593009132
11496,0.003530576533082308
11497,0.46813804431807526
11498,0.001634716313976936
11499,0.20074498046240452
11500,0.8268281333791968
11501,0.9057267460740343
11502,0.45933697239810445
11503,0.653585169114944
11504,0.532822651099163
11505,0.8376452918024849
11506,0.6849945603378178
11507,0.004467922950959546
11508,0.7943095223879902
11509,0.729879216644323
11510,0.7023834281639967
11511,0.8270077293440458
11512,0.8609104875280389
11513,0.6708658177775877
11514,0.8448458110634401
11515,0.05199010704265172
11516,0.6681584299649403
11517,0.62322764695603
11518,0.02752267945736475
11519,0.7638315878515668
11520,0.7333033280108062
11521,0.8237318265233442
11522,0.4638690831214365
11523,0.0032065717258864535
11524,0.8448458110634401
11525,0.8047778762106315
11526,0.8047778762106315
11527,0.8448458110634401
11528,0.8747719746233019
11529,0.7396107445782965
11530,0.021523961368611233
11531,0.047162942530479146
11532,0.8395198383902573
11533,0.2612199048336654
11534,0.6434458372336929
11535,0.704951325638246
11536,0.7886146398804533
11537,0.3591182560875532
11538,0.007493559468825461
11539,0.6153163753340727
11540,0.9349473320929526
11541,0.01692755201077989
11542,0.7396107445782965
11543,0.7687315934277981
11544,0.3130370586988581
11545,0.5413628443229649
11546,0.7449186031419059
11547,0.748428935732188
11548,0.7806294157568023
11549,0.748428935732188
11550,0.010750637083086989
11551,0.8213662911999461
11552,0.6719820068359645
11553,0.01766159498187092
11554,0.6719820068359645
11555,0.01219467646792416
11556,0.0046906117117053725
11557,0.8070207768534299
11558,0.043615591612031435
11559,0.0507520813230391
11560,0.0521843688422674
11561,0.0015049375198616932
11562,0.02937639497449418
11563,0.8258950297071996
11564,0.8787027847336758
11565,0.8876477837461307
11566,0.12490405056028375
11567,0.7738012535583452
11568,0.5740652954942087
11569,0.6707388122358741
11570,0.25516285846249454
11571,0.5421718004244669
11572,0.0114499582481139
11573,0.1390991404766606
11574,0.8022757654686407
11575,0.563811823926877
11576,0.6296616649703959
11577,0.42651580381804666
11578,0.20588943073016774
11579,0.0060274475561623575
11580,0.9120808089729123
11581,0.8547974800424885
11582,0.6815543183857372
11583,0.6785908843042299
11584,0.42948716949438714
11585,0.664378746344633
11586,0.7372491945439192
11587,0.781179663894683
11588,0.861036593198515
11589,0.8434753646860051
11590,0.42748325437962653
11591,0.11549881561516417
11592,0.11630372432341463
11594,0.7484018093773672
11595,0.6708658177775877
11596,0.8317030415516478
11597,0.8317030415516478
11598,0.8609104875280389
11599,0.8270077293440458
11600,0.8338288934686269
11601,0.9264596882344026
11602,0.7027160040845721
11603,0.013229327403548985
11604,0.3182851068840622
11605,0.37049961011893595
11606,0.38403503727760735
11607,0.3182851068840622
11608,0.01221886746046763
11609,0.01945809553384703
11610,0.06005758783160753
11611,0.643828736275276
11612,0.4194758434778708
11613,0.20910367696353338
11614,0.7158123283091716
11615,0.13843328050169157
11616,0.06723122533461878
11617,0.48696094117145694
11618,0.5503234833989249
11619,0.005822605502805556
11620,0.6354040566827102
11621,0.051766055356343266
11622,0.26781037839239885
11623,0.005533176460742917
11624,0.9230816209580359
11625,0.012557336163041888
11626,0.80708092570459
11627,0.8931519875632107
11628,0.6262993374449697
11629,0.4679492411119843
11630,0.02303922725472185
11631,0.6763653625301707
11632,0.8271209204379399
11633,0.31053874293336003
11634,0.009884743830461007
11635,0.008057462927895997
11636,0.7992363597139159
11637,0.013210079631890359
11638,0.876013851978841
11639,0.003713628429389826
11640,0.6621172026150821
11641,0.35955570047976304
11642,0.05567124607820795
11643,0.5730100426690325
11644,0.5730100426690325
11645,0.5730100426690325
11646,0.8986413007181567
11647,0.007076856192582359
11648,0.01880481563189962
11649,0.64845062044005
11650,0.7158123283091716
11651,0.9422231694121308
11652,0.704670962638894
11653,0.5861933109502879
11654,0.8894696647295304
11655,0.8816308518038439
11656,0.6540362844685247
11657,0.7669246765064911
11658,0.734789757076149
11659,0.7824021092547488
11660,0.011479087983179426
11661,0.9536693544329664
11662,0.5593947813086882
11663,0.8734927919250298
11664,0.012587590038705021
11665,0.03020451251823686
11666,0.5526417051865291
11668,0.004817872096181786
11669,0.007724509924130096
11670,0.6558571625988907
11671,0.6558571625988907
11672,0.5727676641231068
11673,0.4769135155484372
11674,0.5976941477600004
11675,0.3201865512640514
11676,0.31847914519240583
11677,0.3099324184776038
11678,0.3099324184776038
11679,0.007661340063749078
11680,0.1971732986838205
11681,0.64544305678998
11682,0.001532030053560507
11683,0.019004300410203845
11684,0.007109659254242007
11685,0.01426976363384691
11686,0.012069666355125075
11687,0.413317005806912
11688,0.09344265764539261
11689,0.006245641235586796
11690,0.004076739910630733
11691,0.01147452492557477
11692,0.0055948454474257225
11693,0.002988670869420562
11694,0.15316301208727956
11695,0.6631494495189991
11696,0.5393691144756189
11697,0.7291876725125604
11698,0.0017024746678917513
11699,0.4160244865109761
11700,0.7705730731243197
11701,0.012201386272628678
11702,0.7134329206482708
11703,0.008348363777664347
11704,0.1523751268356942
11705,0.6136711085791188
11706,0.0007660595365999168
11707,0.8681416206675521
11708,0.7876960684913966
11709,0.7228510234170404
11710,0.8881073390203755
11711,0.8611683727455748
11712,0.8611683727455748
11713,0.902751910394439
11714,0.006128269281351573
11715,0.006176299355870607
11716,0.006128269281351573
11717,0.8364464866388217
11718,0.798122402618856
11719,0.16947395368939644
11720,0.23881456349111563
11721,0.7094952362410936
11722,0.6036223833045742
11723,0.7074631795820167
11724,0.11519736411689041
11725,0.5872898382884907
11726,0.06475777269433947
11727,0.3738894554464951
11728,0.7858314614329702
11729,0.5501811733640544
11730,0.6227983948569015
11731,0.6816154060428548
11732,0.36699136133348653
11733,0.9084369977753807
11734,0.8502413689687773
11735,0.8632789968214004
11736,0.9070823348314166
11737,0.893444710768406
11738,0.6843587880382318
11739,0.07443383413278315
11740,0.29470667861094213
11741,0.3996154759473576
11742,0.8032278291932834
11743,0.08362832651700425
11744,0.41032085861063616
11745,0.2825987777523552
11746,0.21447629284188496
11747,0.6999283141766235
11748,0.003480814325599768
11749,0.3324406707252723
11750,0.765705301913413
11751,0.5282164695788182
11752,0.5041486856122015
11753,0.4294877855157344
11754,0.35572464197718334
11755,0.7235122959592828
11756,0.48106244522908637
11757,0.03425065171050068
11758,0.22015455692938257
11759,0.545675633541906
11760,0.8346560062040033
11761,0.018540077714611303
11762,0.04548235106298559
11763,0.6612757351109678
11764,0.6612757351109678
11765,0.2551289128359746
11766,0.7245107925072037
11767,0.0031643184867603535
11768,0.8681416206675521
11769,0.8254724344974477
11770,0.6314431533086516
11771,0.9118919065782518
11772,0.8324985077360508
11773,0.667690442958761
11774,0.8663995422445815
11775,0.8663995422445815
11776,0.8663995422445815
11777,0.8712272256865206
11778,0.8046388743366976
11779,0.0031475983493017834
11780,0.70002290904757
11781,0.26485932356876196
11782,0.7118922365426451
11783,0.6793860252409152
11784,0.012704403327215008
11785,0.7915937884708295
11786,0.45084785329915267
11787,0.7961349769825695
11788,0.3604398290329289
11789,0.5785164849760331
11790,0.680180191426127
11791,0.01324237487225599
11792,0.1111407055202892
11793,0.14492812113922404
11794,0.9186102403894765
11795,0.7543074971780394
11796,0.7518056294782932
11797,0.7706368187556857
11798,0.5903049170065346
11799,0.871867607635064
11800,0.7688956066064103
11801,0.9232536438203431
11802,0.8959881227164354
11803,0.8955834883838004
11804,0.7428626572475535
11805,0.8018165230180699
11806,0.6733623930015746
11807,0.6621172026150821
11808,0.03229765512263871
11809,0.4840831148213307
11810,0.5561419168877524
11811,0.9086170843419964
11812,0.4209908003772631
11813,0.010040786705843407
11814,0.7531224267548315
11815,0.40034506988244845
11816,0.08793953697323231
11817,0.5233601665689486
11818,0.06704281252499411
11819,0.6792493224061464
11820,0.7373659326133277
11821,0.8816932916104898
11822,0.9041626852358711
11823,0.21613441100629083
11824,0.47753474023190245
11825,0.001469126499546447
11826,0.41932808202170757
11827,0.5377945837733064
11828,0.3603782234774455
11829,0.8186753911636107
11830,0.5123906082005807
11831,0.9422005450004975
11832,0.8542442382788275
11833,0.8542442382788275
11834,0.023154924129618615
11835,0.8542442382788275
11836,0.8542442382788275
11837,0.8542442382788275
11838,0.8542442382788275
11839,0.8542442382788275
11840,0.8542442382788275
11841,0.08259124279075591
11842,0.021352532882148112
11843,0.7378628519383915
11844,0.8542442382788275
11845,0.8542442382788275
11846,0.8542442382788275
11847,0.8542442382788275
11848,0.8542442382788275
11849,0.8542442382788275
11850,0.8542442382788275
11851,0.8542442382788275
11852,0.8542442382788275
11853,0.8498357983739133
11854,0.8498357983739133
11855,0.8498357983739133
11856,0.0036379041092864384
11857,0.05774126855060524
11858,0.839451736347184
11859,0.013703996202895863
11860,0.8542442382788275
11861,0.5123906082005807
11862,0.5282164695788182
11863,0.5282164695788182
11864,0.4294877855157344
11865,0.4294877855157344
11866,0.4294877855157344
11867,0.4294877855157344
11868,0.8315206439814168
11869,0.6681166668915507
11870,0.5113371587128365
11871,0.30913326970195243
11872,0.824280211631159
11873,0.8871863438179513
11874,0.824280211631159
11875,0.20705775965119155
11876,0.4466445611536186
11877,0.7377022081845058
11878,0.00600755597298952
11879,0.7696677723197547
11880,0.08586488320578678
11881,0.11290876492965551
11882,0.08644718177612387
11883,0.5662390927168359
11884,0.4301806624457527
11885,0.45362104205072407
11886,0.7291876725125604
11887,0.816164825438924
11888,0.7470351298166586
11889,0.17269922744318367
11890,0.5447256747689587
11891,0.3478380548386314
11892,0.3478380548386314
11893,0.3478380548386314
11894,0.3478380548386314
11895,0.3154288838498476
11896,0.879049944880504
11897,0.7504425722966228
11898,0.4088653230825282
11899,0.7791674946649266
11900,0.6708359117723275
11901,0.6682313381176606
11902,0.6432001079113498
11903,0.7915196697720495
11904,0.7495686137844934
11905,0.7495686137844934
11906,0.7915196697720495
11907,0.7495686137844934
11908,0.5170127916905178
11909,0.48639486053396774
11910,0.48639486053396774
11911,0.9406968044742432
11912,0.6277429076841953
11913,0.9008319093733417
11914,0.7438050847655672
11915,0.7421205093414741
11916,0.8980720141118131
11917,0.04524672982091993
11918,0.7705730731243197
11919,0.8706065981539649
11920,0.42855777415883234
11921,0.7862166890298962
11922,0.8299658193304357
11923,0.680165554201708
11924,0.030191930062282712
11925,0.006981334264824279
11926,0.7908069812213688
11927,0.6967310456750675
11928,0.6516511515621957
11929,0.6516511515621957
11930,0.6516511515621957
11931,0.23179768789760524
11932,0.22944431031974566
11933,0.7250148434786251
11934,0.007573831935421271
11935,0.8573993299530556
11936,0.9206365709692361
11937,0.862358242350331
11938,0.8816308518038439
11939,0.8816308518038439
11940,0.9111424065239099
11941,0.7809714186675158
11942,0.0020374707423628236
11943,0.7725773664153173
11944,0.7157475407829812
11945,0.0027185632322539455
11946,0.002488448161398149
11947,0.09734899383050566
11948,0.6888966083709259
11949,0.27872926045371127
11950,0.04362228869955609
11951,0.39055707556389296
11952,0.8554145891370726
11953,0.8986413007181567
11954,0.6621172026150821
11955,0.8318758259287121
11956,0.010297733225957173
11957,0.03146076785825447
11958,0.052888829980016205
11959,0.48639486053396774
11960,0.9144440706641307
11961,0.7021942649535092
11962,0.7065733597946994
11963,0.8976633237298963
11964,0.8493492401223485
11965,0.8739560361638921
11966,0.7567265259999466
11967,0.8905320876739319
11968,0.9215030170741847
11969,0.5751051497601745
11970,0.7744018697489384
